Name	SugarVsControl	meanSugar	meanControl	tStatistic	tValueSugar	WithinSugar	SugarVsControl_BW	BodyWeightInteraction	BodyWeight	SugarVsControl_FoodIntake	FoodIntakeInteraction	FoodIntake	SugarVsControl_Adj	WithinSugar_Adj	SugarVsControl_BW_Adj	BodyWeightInteraction_Adj	BodyWeight_Adj	SugarVsControl_FoodIntake_Adj	FoodIntakeInteraction_Adj	FoodIntake_Adj	BodyWeightSugarEstimate	BodyWeightSugarInteractionEstimate	FoodIntakeSugarEstimate	FoodIntakeSugarInteractionEstimate
Desulfovibrionales	0.501458476336684	1.88401382814481	1.98210912399657	-0.691418671810799	-0.261813116017898	0.795254808550553	0.444603552069732	0.305789877094267	0.262592483597736	0.446789266991318	0.319490744985204	0.332339976609597	0.626823095420855	0.857488444764541	0.555754440087165	0.959704125050732	0.729423565549267	0.558486583739148	0.599682736813394	0.576585258200677	-0.00853828062860904	0.00687901679750912	-0.0117733127909254	0.0355040074538693
Enterobacteriales	2.35018399744427e-07	1.52177311788354	0.478694019832057	7.06507081544126	-1.53072743112966	0.136314607116561	3.28575559563332e-06	0.696799653854301	0.954615673791392	1.77535416747955e-06	0.507149250682036	0.122634135302517	5.87545999361067e-06	0.80968713309379	8.2143889890833e-05	0.959704125050732	0.954615673791392	4.43838541869888e-05	0.792420704190682	0.576585258200677	0.00301891298236511	-0.00392495398890684	-0.00909739360477403	-0.0341601199914461
Erysipelotrichales	0.164248062773305	1.73707265174957	1.44745754589191	1.4761316948984	3.49508702813313	0.00149619277264749	0.104082546175319	0.218522352948818	0.824684282820416	0.0865959575980548	0.0181616116029298	0.737904373047075	0.228122309407368	0.0374048193161873	0.185861689598785	0.959704125050732	0.899038054025501	0.154635638567955	0.155048222937448	0.878457586960803	-0.0101336386322608	0.0113549676247377	-0.0777004131872959	0.112116309025555
Flavobacteriales	0.0921428517239517	1.1374803953199	0.842206524433446	1.80006344692313	0.956848799133999	0.346291435061139	0.079084572259886	0.713077877801123	0.241601629206852	0.0757627999372736	0.227601810015341	0.327670243295467	0.143973205818675	0.814398980051592	0.152085715884396	0.959704125050732	0.729423565549267	0.145697692187065	0.569004525038353	0.576585258200677	-0.00647144710629541	0.00316357279918669	-0.0602456640802418	0.054710483762074
Lactobacillales	0.000409333945855031	2.77279096923534	2.3641472214871	4.45116595556834	1.86178484663737	0.072455965434641	0.000150051408015391	0.767318899069127	0.790862710158118	8.11393360520694e-05	0.0896616482290796	0.351295836155842	0.00188258252598578	0.80968713309379	0.00187564260019239	0.959704125050732	0.899038054025501	0.00101424170065087	0.280192650715874	0.576585258200677	-0.000730134219227732	0.00150896999230802	-0.023037173712261	0.04447300668737
Pseudomonadales	0.000451819806236587	0.653255108994672	0.255683801761627	3.85232504461291	-0.831988503117526	0.411989410733904	0.0142670943304043	0.986087262200039	0.219476793890763	0.0106976953320848	0.0867752223860124	0.152791262139534	0.00188258252598578	0.814398980051592	0.0509539083228726	0.986087262200039	0.729423565549267	0.0382060547574457	0.280192650715874	0.576585258200677	0.00371802738540618	0.000141782737313243	0.0282689458670946	-0.0718161537650204
Rhizobiales	0.65394572158282	0.639962638733702	0.568290552781388	0.457065897560215	-0.569341698982894	0.573362891075868	0.657451088361933	0.894468658783759	0.197353784263132	0.629509088767071	0.00794119662212537	0.279581436771165	0.77850681140812	0.814398980051592	0.78267986709754	0.97224854215626	0.729423565549267	0.74941558186556	0.155048222937448	0.576585258200677	0.00509690393502907	-0.00111751211014082	0.0664050671532469	-0.113911039813832
Rhodospirillales	0.0675072471774599	2.19918577979769	1.9500468564372	1.9866563861869	0.455529449096066	0.65200845423021	0.0355883712502076	0.806151465042614	0.0646591475510317	0.0358257432532984	0.335822332615501	0.11391698228771	0.120548655674036	0.814398980051592	0.08088266193229	0.959704125050732	0.729423565549267	0.0814221437574964	0.599682736813394	0.576585258200677	0.00310122568498251	0.00147429165351192	0.00108231529030727	-0.0307830077109424
Selenomonadales	0.0217078695639872	0.919169315390013	0.761508784831861	2.43964625170946	1.11920835528829	0.271932670715843	0.0748810774152424	0.693372611567211	0.625278502148907	0.0638139192562696	0.136470298272861	0.241813893220025	0.0493360671908799	0.814398980051592	0.152085715884396	0.959704125050732	0.899038054025501	0.132945665117228	0.379084161869057	0.576585258200677	-0.00063065742411225	0.00178474586328446	-0.0143622605376906	0.0346526304833812
Sphingobacteriales	0.0831626676856233	0.147734358056155	0.0443875027180486	1.81634379625863	-0.458048753265902	0.650218076148826	0.126885402839892	0.109545779916504	0.141998299819137	0.147037845821991	0.589032645865925	0.570680399295357	0.138604446142706	0.814398980051592	0.186596180646901	0.959704125050732	0.729423565549267	0.215181074028849	0.818100897036007	0.750895262230732	-0.00269897581120059	0.00566231813278342	-0.00313329823037504	0.0104926045607939
Sphingomonadales	0.0514698521952708	0.392683342817823	0.152739553631815	2.04772760131219	-0.706350194111616	0.48542044815808	0.120044347045804	0.528978741062955	0.592433835400574	0.101158154617292	0.0696069030048309	0.20066503913702	0.0989804849909053	0.814398980051592	0.186596180646901	0.959704125050732	0.899038054025501	0.168596924362153	0.280192650715874	0.576585258200677	0.00574177304525504	-0.00500264051098883	0.0331596221531404	-0.0735576536472058
Verrucomicrobiales	0.0316850745420611	0.2863664223969	0.0856433937741284	2.251168722756	-0.795223561508225	0.432730441057005	0.120073101956335	0.79973542596019	0.894452706461486	0.111297532738193	0.720159837980253	0.176388522187218	0.0660105719626273	0.814398980051592	0.186596180646901	0.959704125050732	0.931721569230715	0.173902394903426	0.877648485013834	0.576585258200677	-0.00105313840961493	0.00168276418223368	-0.0109866318321599	-0.0122569723668877
Victivallales	1.23531948800452e-06	0.657762918231144	0.103355496760483	5.75123519169048	0.725963985198521	0.473486899122293	0.000625241503776693	0.691613727109518	0.383740947638015	0.000634785700595339	0.954347577366882	0.369772792861438	1.54414936000565e-05	0.814398980051592	0.00521034586480578	0.959704125050732	0.737963360842336	0.00528988083829449	0.954347577366882	0.576585258200677	0.00515703514351474	-0.0031010081508663	0.0178769825365204	-0.00236655250144522
Xanthomonadales	0.00020723937555831	0.307396531732806	0	4.20284464244348	-1.44960049239007	0.157544279881977	0.0276671361476801	0.737114044824595	0.467876254179397	0.0286108152547704	0.8425682390981	0.729599510864192	0.00129524609723944	0.80968713309379	0.0691678403692002	0.959704125050732	0.779793756965662	0.0715270381369259	0.895654807275699	0.878457586960803	-2.96115592760718e-16	-0.00236872969791636	-5.47397043156306e-16	0.00745194844984749
