Name	SugarVsControl	meanSugar	meanControl	tStatistic	tValueSugar	WithinSugar	SugarVsControl_BW	BodyWeightInteraction	BodyWeight	SugarVsControl_FoodIntake	FoodIntakeInteraction	FoodIntake	SugarVsControl_Adj	WithinSugar_Adj	SugarVsControl_BW_Adj	BodyWeightInteraction_Adj	BodyWeight_Adj	SugarVsControl_FoodIntake_Adj	FoodIntakeInteraction_Adj	FoodIntake_Adj	BodyWeightSugarEstimate	BodyWeightSugarInteractionEstimate	FoodIntakeSugarEstimate	FoodIntakeSugarInteractionEstimate
Aerococcaceae	0.0252781096312383	0.282624284298526	0.0872075517018759	2.39894920094435	1.48522556541998	0.147917360468268	0.0419723049731032	0.466119139976421	0.0114398798082916	0.054112860377125	0.341585485886079	0.19580543346941	0.0718430484256247	0.557627593507417	0.113325223427379	0.962229181563421	0.556679104564133	0.146104723018238	0.734063727386923	0.723947250847893	0.00195531228534899	0.00356683589899835	0.0350651164708451	-0.0261206254004026
Anaeroplasmataceae	0.816428305275299	0.822479510582451	0.852870027191616	-0.235621221644761	0.764674719694473	0.450438772125804	0.834501253726939	0.651328573988446	0.692377830644014	0.823705170710594	0.0593385784361533	0.182229923325619	0.864453499703258	0.886918838235794	0.8835895627697	0.962229181563421	0.915957084400148	0.878116012506714	0.439364827919765	0.723947250847893	-0.00168896573116343	0.00343393464555206	-0.0326982252688343	0.0726411000081951
Bacillaceae.1	0.908353395107503	0.0539643889854201	0.0596722706656274	-0.116649262993987	1.03105643002818	0.310755523522813	0.920668118148847	0.679675747753698	0.657019893834884	0.920704551303657	0.566659780887058	0.950067348360018	0.925492138411418	0.762763557737815	0.938039214717694	0.962229181563421	0.915957084400148	0.938076335290519	0.849989671330587	0.950067348360018	0.000513826526094316	-0.00123623400166578	0.00640153812436398	-0.00908149373911991
Bacteroidaceae	0.000704681726921576	3.37091930582035	3.15065551976953	4.10174859987376	0.296115048308835	0.769182418730231	0.000509899007977858	0.143143833743953	0.469207377270998	0.000553315710309564	0.154017989537962	0.816647509625304	0.00292713948105886	0.890050052335882	0.00451842114785646	0.962229181563421	0.915957084400148	0.00457867787768635	0.621734765463096	0.918728448328466	0.00457129005837359	-0.00452337316837074	0.0159973663502993	-0.0234333271672172
Bacteroidales_incertae_sedis	0.617002999004715	0.230272898280176	0.272471364175335	-0.51051088668204	0.245634350295619	0.80763801045293	0.608121229634143	0.670888229241192	0.0710911684523532	0.612004852060348	0.890455732073359	0.107725848027765	0.793274847586193	0.890050052335882	0.817192143633215	0.962229181563421	0.556679104564133	0.808643522776821	0.909561657534098	0.723947250847893	0.00451140199314379	-0.00182389378202815	0.0138184130341569	0.0031556363386406
Bdellovibrionaceae	0.478691030022417	0.139368813201518	0.197194442085446	-0.725756084917711	0.2704690453954	0.788651534928739	0.462585369441655	0.126871073413093	0.0719792332183807	0.48108106176583	0.38494159080763	0.220357770193954	0.718036545033625	0.890050052335882	0.693878054162482	0.962229181563421	0.556679104564133	0.696130344384961	0.754859814959632	0.743707474404596	-0.00237166469900256	0.00634638199913769	-0.00275382947750814	0.0197029221364552
Bifidobacteriaceae	0.000131149355749584	1.74945642030351	0.609207268346372	4.51890224660944	1.43388422320129	0.161946910255828	0.00117224413030673	0.29933823321695	0.756803374560413	0.00116021611174608	0.27569422316058	0.80362980307656	0.00116772818634546	0.557627593507417	0.00791264787957044	0.962229181563421	0.915957084400148	0.00783145875428604	0.697928764507683	0.918728448328466	-0.0126999570522863	0.0178390469370654	-0.0647723389140045	0.0990066786222267
Bradyrhizobiaceae	0.705000652270158	0.093423631891788	0.065172708025553	0.386423260801364	-1.49706651725172	0.144824143867497	0.689743555016509	0.468275732309283	0.441488364612796	0.686358244288438	0.162918734971564	0.872504061253129	0.798534012943034	0.557627593507417	0.819983304225836	0.962229181563421	0.915957084400148	0.823629893146125	0.621734765463096	0.923827829562136	0.00329818577755428	-0.00268500876510111	0.0218279923848763	-0.0272498748669427
Burkholderiaceae	0.631681823077894	0.037211914386553	0.0594037864804616	-0.48929753718078	-1.51998791519416	0.138984438903722	0.635593889492501	0.955466410014209	0.800897450301466	0.619202235332831	0.872513382095474	0.0568497473084106	0.793274847586193	0.557627593507417	0.817192143633215	0.971713073068109	0.916125776584298	0.808643522776821	0.909561657534098	0.723947250847893	-0.000346485583054106	0.000136271733271502	-0.00887827929323003	-0.00197355292143269
Carnobacteriaceae	4.02619595156195e-07	0.900056907008938	0.183797031198363	7.24818613626983	1.78650859059365	0.0841276396545755	6.23021322387365e-07	0.832150891582485	0.763297570333457	2.61255503694266e-07	0.353438090964074	0.0994264952017423	1.08707290692173e-05	0.557627593507417	1.68215757044589e-05	0.962229181563421	0.915957084400148	7.05389859974518e-06	0.734063727386923	0.723947250847893	0.00182352640100027	-0.00133577981754	0.000724577630833214	0.0297123009583741
Clostridiaceae.1	0.000151372172304041	2.61072856511208	1.58035742898624	4.91779363946621	1.885831242354	0.0690335015844525	2.62408762099226e-05	0.0911602977859345	0.992105726017025	2.63942519247148e-05	0.105262965166385	0.642974697994956	0.00116772818634546	0.557627593507417	0.000354251828833955	0.962229181563421	0.992105726017025	0.00035632240098365	0.568420011898481	0.915288760013535	-0.0161167534330865	0.0194921916881101	-0.0862091033678621	0.0986825599819374
