Name	SugarVsControl	meanSugar	meanControl	tStatistic	tValueSugar	WithinSugar	SugarVsControl_BW	BodyWeightInteraction	BodyWeight	SugarVsControl_FoodIntake	FoodIntakeInteraction	FoodIntake	SugarVsControl_Adj	WithinSugar_Adj	SugarVsControl_BW_Adj	BodyWeightInteraction_Adj	BodyWeight_Adj	SugarVsControl_FoodIntake_Adj	FoodIntakeInteraction_Adj	FoodIntake_Adj	BodyWeightSugarEstimate	BodyWeightSugarInteractionEstimate	FoodIntakeSugarEstimate	FoodIntakeSugarInteractionEstimate
F16	0.332100727463381	1.13085082347671	0.952767081715446	1.00716347415516	-0.765169565352034	0.450148526287813	0.279423895141772	0.688066174318736	0.419506642866948	0.235758474653202	0.00730843593247377	0.385352496869566	0.417804141002318	0.708847114230285	0.351533287436423	0.991469834211659	0.908931059545053	0.314447998294401	0.142514500683238	0.820076646997522	-0.000197070270349368	0.00342633919417329	-0.0714528122344103	0.115581277041874
Peptococcaceae	0.196167011993615	0.93631484009547	1.13707859339459	-1.3541403097513	-0.998392944905842	0.326074166921132	0.164680915018239	0.597593416624949	0.0519993459160925	0.186454436658323	0.717613083561407	0.888768891269763	0.283352350657444	0.699862687671333	0.237872432804124	0.991469834211659	0.859942264479752	0.259704393916949	0.921583090595793	0.994933117796316	0.00239491494714767	0.00393631670032014	0.00877459270235432	-0.0149965535070541
Paraprevotellaceae	0.83231850038301	2.94894187049688	2.92600640893307	0.214554115758535	1.32879502703426	0.19393464447902	0.857252473555819	0.991469834211659	0.809092375664775	0.856674750157051	0.967506456224427	0.546717764665015	0.854221618814141	0.630287594556816	0.879811749175709	0.991469834211659	0.935766324112983	0.879218822529605	0.967506456224427	0.820076646997522	-0.000670066936082263	7.11231065203329e-05	0.0102097719003225	-0.00142661162110883
Streptococcaceae	0.0487776968335281	0.26062632709718	0.0900806768177863	2.11750982501621	0.996669229978842	0.326896658095002	0.0606268241778462	0.577000771532197	0.242935859863161	0.0611388248786587	0.304437670579537	0.49488811233222	0.100122640868821	0.699862687671333	0.124444533838737	0.991469834211659	0.859942264479752	0.125495482645668	0.848076368042997	0.820076646997522	5.94244982564599e-05	-0.00258942958164698	0.0263406388918587	-0.0253788957063857
Deferribacteraceae	0.0357038150270792	1.01024422851402	1.48412834284568	-2.33240898943484	-0.757958355109167	0.454389175788644	0.0173649326890825	0.374324774398339	0.57808258016461	0.0167718489267911	0.44280043928132	0.329470492267261	0.0773582658920048	0.708847114230285	0.056436031239518	0.991469834211659	0.935766324112983	0.054412715711864	0.921583090595793	0.820076646997522	-0.00949037171171597	0.00893669875125401	-0.00818226656027293	0.0405187251202844
Turicibacteraceae	0.159970800455237	1.49327483262522	1.19300418331395	1.4920139845913	3.15452025185258	0.00364024012482689	0.103838415950549	0.318680341395497	0.699850470679532	0.0896175828606865	0.0347241848031337	0.994933117796316	0.239956200682856	0.141969364868249	0.192842772479592	0.991469834211659	0.935766324112983	0.166432653884132	0.338560801830553	0.994933117796316	-0.00922354722849875	0.0095006100886276	-0.0781796418769489	0.104137407002913
Odoribacteraceae	0.00576540992096703	1.56785777689273	1.20775701388454	3.19164315673528	1.22062643779668	0.23173510518229	0.00436016826343224	0.909397422362515	0.740920783536642	0.0043754103863873	0.954715032586824	0.768623367081702	0.0149900657945143	0.645547793007807	0.0170046562273857	0.991469834211659	0.935766324112983	0.0170641005069105	0.967506456224427	0.966977784393109	0.00137045951406661	-0.000710008351131574	-0.00560241996212084	0.00187347048925017
Dehalobacteriaceae	0.00128273916556756	1.4438870199596	1.71022054596781	-3.76759128545892	-1.3407106907083	0.190078932741545	0.00202310131027106	0.273133783729926	0.298850756775035	0.00254251112273342	0.662185130196582	0.694944861040949	0.00384821749670269	0.630287594556816	0.00876677234450793	0.991469834211659	0.859942264479752	0.0110175481985115	0.921583090595793	0.934581020020586	-0.005524007651564	0.00466218862311741	-0.0114061047394943	0.0100095155028542
Methylobacteriaceae	0.640493855024204	0.582499301144533	0.510071170459158	0.476293584701597	-0.411880891434094	0.68335489274462	0.645223322610191	0.639070575880667	0.278400454496213	0.605595355932503	0.00307434245995503	0.208270754266771	0.713693152741256	0.807601236880005	0.718963130908499	0.991469834211659	0.859942264479752	0.674806253753361	0.119899355938246	0.820076646997522	0.00658062257379407	-0.00385030448909253	0.0700245032635709	-0.121323554305607
Unclassified	0.897177151144328	3.62650194667378	3.62988309022508	-0.130951159308817	-0.622019581840895	0.538628020034066	0.909214742484988	0.265137441315619	0.395567757876156	0.910875925583206	0.479521907082382	0.82388206529643	0.897177151144328	0.786643492907765	0.909214742484988	0.991469834211659	0.90747897395118	0.910875925583206	0.921583090595793	0.973678804441235	-0.00193584183730236	0.00173842976016679	-0.00524567704980416	0.00591050676266375
Clostridiaceae	0.000140522986436851	2.60832545191253	1.84795530291196	4.73033149438517	1.63987254193094	0.111477376558259	0.000165730879351205	0.112524567093004	0.690631279905327	0.000151936213971461	0.0925866152503494	0.536482429491347	0.00109607929420744	0.630287594556816	0.00107725071578283	0.991469834211659	0.935766324112983	0.00102256579669703	0.442751816617383	0.820076646997522	-0.0141701045545776	0.0154270735357454	-0.0781090289490452	0.0860106021202118
Sphingomonadaceae	0.10655112158276	0.340249152259582	0.147815500304343	1.67558224812402	-0.838137270037873	0.408581960160456	0.200753933284706	0.390687809832988	0.958104782051136	0.182986194022577	0.0936932371010795	0.299778493677083	0.18067364094468	0.708847114230285	0.279621549932269	0.991469834211659	0.983318065789324	0.259704393916949	0.442751816617383	0.820076646997522	0.00567761347492463	-0.00669683865515408	0.0328305338348659	-0.0672835355518355
Propionibacteriaceae	0.688066665495448	0.141444390452641	0.107022636903479	0.408751596501363	0.177764085399667	0.8601031350387	0.689864885418085	0.498560029135036	0.0574777766681953	0.697850781627591	0.853367084533396	0.165088454362419	0.745405554286735	0.897547857826678	0.747353625869592	0.991469834211659	0.859942264479752	0.75600501342989	0.950894751337213	0.804806215016795	0.000810676946534894	0.00305246980826838	-0.0182330479492305	0.00451670891421034
