Name	SugarVsControl	meanSugar	meanControl	tStatistic	tValueSugar	WithinSugar	SugarVsControl_BW	BodyWeightInteraction	BodyWeight	SugarVsControl_FoodIntake	FoodIntakeInteraction	FoodIntake	SugarVsControl_Adj	WithinSugar_Adj	SugarVsControl_BW_Adj	BodyWeightInteraction_Adj	BodyWeight_Adj	SugarVsControl_FoodIntake_Adj	FoodIntakeInteraction_Adj	FoodIntake_Adj	BodyWeightSugarEstimate	BodyWeightSugarInteractionEstimate	FoodIntakeSugarEstimate	FoodIntakeSugarInteractionEstimate
Turicibacterales	0.159970800455237	1.49327483262522	1.19300418331395	1.4920139845913	3.15452025185258	0.00364024012482689	0.103838415950549	0.318680341395497	0.699850470679532	0.0896175828606865	0.0347241848031337	0.994933117796316	0.234740257983016	0.0764450426213647	0.218060673496154	0.992230783929681	0.958104782051136	0.188196924007442	0.182301970216452	0.994933117796316	-0.00922354722849875	0.0095006100886276	-0.0781796418769489	0.104137407002913
Verrucomicrobiales	0.141682862132308	0.20068241936134	0.0815417235186017	1.51457458001205	-0.552144002743968	0.584940033187826	0.26589040177557	0.872369640815522	0.910224311062529	0.241883075611078	0.546629824955015	0.0589045575485295	0.228872315752191	0.877366495131106	0.366743862373576	0.992230783929681	0.958104782051136	0.317471536739539	0.843102454405018	0.30924892712978	-0.000972003347317191	0.000890500861948666	-0.0106033448220766	-0.0168144741983621
Anaeroplasmatales	0.820605197142736	0.709383380260378	0.739745543954012	-0.23016311236641	0.563412280647309	0.57734154679244	0.835958907707596	0.556787438928583	0.305799022794823	0.828567157820915	0.0579570775488553	0.261397307870014	0.820605197142736	0.877366495131106	0.835958907707596	0.992230783929681	0.6945687520798	0.828567157820915	0.243419725705192	0.61648885242234	-0.000715513267576285	0.00450538997993537	-0.0375610750885581	0.0750963545193297
Rhizobiales	0.640493855024204	0.582499301144533	0.510071170459158	0.476293584701597	-0.411880891434094	0.68335489274462	0.645223322610191	0.639070575880667	0.278400454496213	0.605595355932503	0.00307434245995503	0.208270754266771	0.672518547775414	0.877366495131106	0.680534307278011	0.992230783929681	0.6945687520798	0.669342235504345	0.0645611916590555	0.61648885242234	0.00658062257379407	-0.00385030448909253	0.0700245032635709	-0.121323554305607
Victivallales	4.69443299845582e-05	0.417430950484528	0.0569241372802003	4.56420089779472	0.0122352844229993	0.990318904980534	0.007783375382836	0.961577664165444	0.330747024799905	0.00812299670397827	0.779801076657979	0.514788608984969	0.000328610309891907	0.990318904980534	0.0326901766079112	0.992230783929681	0.6945687520798	0.0341165861567087	0.843102454405018	0.720704052578957	0.00277579604822828	-0.000324633043411371	0.00257111627274111	0.0100231132592746
Unclassified	0.0912596259403759	3.04690130392737	2.98556301744992	1.74180084904053	0.144732290270673	0.885890221092953	0.23101273534101	0.761492012412891	0.789503645490905	0.231378300681835	0.892683395912082	0.7704334540876	0.174222922249809	0.9301847321476	0.346519103011516	0.992230783929681	0.958104782051136	0.317471536739539	0.892683395912082	0.951711913872917	0.000931759554701668	-0.00080389507410012	0.00318629968653606	-0.00188928783749847
RF32	0.0696676493149887	2.31409905203856	2.0832531526679	1.97847818292222	0.233223650214183	0.817171772186748	0.0307654003265781	0.992230783929681	0.0952972522100856	0.0309966561522571	0.468740539400719	0.140089945433129	0.146302063561476	0.903189853469563	0.0807591758572675	0.992230783929681	0.667080765470599	0.0813662223996748	0.820295943951258	0.49031480901595	0.00353615050365608	-5.26275848185041e-05	-0.00285439261955761	-0.0208014580333049
Desulfovibrionales	0.485094337960565	1.77426522697833	1.87754285849365	-0.717720984300917	-0.285753667599489	0.777030645670911	0.445299457600604	0.391609563809062	0.277595181745595	0.445043936704392	0.3291724464026	0.316000251601506	0.59923418218658	0.903189853469563	0.550075800565452	0.992230783929681	0.6945687520798	0.549760157105425	0.691262137445459	0.61648885242234	-0.00792030102936357	0.00605521529506979	-0.0112407701650717	0.0364882254687724
Bifidobacteriales	0.000139654985744228	1.62138922706375	0.462217501331176	4.50304254314365	1.45336795485145	0.156503173578504	0.00114189238367516	0.255036445077099	0.879174841470636	0.00117410277916273	0.295663186241844	0.902261343554375	0.000733188675157199	0.877366495131106	0.00799324668572611	0.992230783929681	0.958104782051136	0.00821871945413913	0.689880767897636	0.994933117796316	-0.0153813739425688	0.0198651952111824	-0.0677910407693112	0.0966170331088948
Enterobacteriales	8.55230250032986e-08	1.30352841648453	0.311549843926019	7.06037335171122	-1.3477890373182	0.187816737732496	1.04367929930288e-05	0.78051295666562	0.815796282560036	6.21323994092944e-06	0.776517934429933	0.11670345560725	1.79598352506927e-06	0.877366495131106	0.000219172652853605	0.992230783929681	0.958104782051136	0.000130478038759518	0.843102454405018	0.490154513550449	-0.00326914372125781	0.00286137912176655	-0.0474056366529448	0.0149217048190416
Lactobacillales	0.000369924473122406	2.7080611890055	2.2756938937493	4.54357532852482	1.80369868025121	0.0813298811027563	8.58813734501636e-05	0.773175948051377	0.813206774532733	4.68667127222565e-05	0.104658528881302	0.352279344241337	0.0015536827871141	0.853963751578942	0.000901754421226718	0.992230783929681	0.958104782051136	0.000492100483583693	0.313975586643906	0.61648885242234	-0.000764311214340227	0.00149003028068826	-0.0218988180765808	0.0431625158099797
