Name	SugarVsControl	meanSugar	meanControl	tStatistic	tValueSugar	WithinSugar	SugarVsControl_BW	BodyWeightInteraction	BodyWeight	SugarVsControl_FoodIntake	FoodIntakeInteraction	FoodIntake	SugarVsControl_Adj	WithinSugar_Adj	SugarVsControl_BW_Adj	BodyWeightInteraction_Adj	BodyWeight_Adj	SugarVsControl_FoodIntake_Adj	FoodIntakeInteraction_Adj	FoodIntake_Adj	BodyWeightSugarEstimate	BodyWeightSugarInteractionEstimate	FoodIntakeSugarEstimate	FoodIntakeSugarInteractionEstimate
Acetanaerobacterium	0.417685318260259	1.2151410458173	1.30752914855789	-0.834890136499591	-0.139674321237472	0.889850824561536	0.38364030269525	0.714668127350414	0.109786329486852	0.395842170087221	0.44882200286167	0.688141705598523	0.605643711477376	0.988148431745817	0.571851420395395	0.986654107854167	0.867856616422247	0.588688355514329	0.970872281630505	0.910435922554021	-0.0050674439196968	0.00201473992438361	-0.0222606374458322	0.0227095719966781
Acetitomaculum	0.514300760943262	1.16082047237896	1.24897421833716	-0.663577289060484	-1.79682554106224	0.0824388544988903	0.584412866305212	0.759589513564952	0.525742202908066	0.584364817857292	0.691042825663276	0.555025771718682	0.699475884950411	0.658536675838397	0.761706657206793	0.986654107854167	0.912238808272462	0.761644032263437	0.99046386217382	0.889874057364598	8.88044837793294e-05	-0.00257030363327078	-0.00193847689964256	0.0176502122375726
Acetivibrio	0.98641614392958	0.835149345266601	0.837553717678651	-0.0173568427565822	1.99136629878388	0.0556144959570166	0.984785914472159	0.732777343220645	0.271090779248135	0.984823446025242	0.697296365187795	0.319391384635286	0.98641614392958	0.658536675838397	0.984785914472159	0.986654107854167	0.867856616422247	0.984823446025242	0.99046386217382	0.889874057364598	0.00462999752315991	-0.00224826467270248	0.00488292228664716	0.0135752194135907
Acinetobacter	0.00136352789516188	0.394391257554063	0.0915173049675883	3.44786852941344	-1.75394046727977	0.0896528512443181	0.0345996570884673	0.562179930528013	0.419406456654317	0.0273632118711406	0.192977839734088	0.0910993900810258	0.00790846179193888	0.658536675838397	0.158104866531738	0.986654107854167	0.874655021680113	0.126965303082092	0.678346345731945	0.889874057364598	-0.00123877108877984	0.00421673824711048	0.00902807598426594	-0.048250349264239
Adlercreutzia	0.21424604870651	0.848517803063882	0.695976713714797	1.30735652146056	-0.446677221662837	0.658316082041853	0.147878487185393	0.318821227099121	0.40229622674481	0.116187324762291	0.00567788576355146	0.495061359898402	0.436009502630793	0.978654398565971	0.357373010698033	0.986654107854167	0.874655021680113	0.313435573777342	0.278357058706032	0.889874057364598	-0.00622468385566811	0.00544351196496393	-0.0654906066643099	0.0767345578678183
Aerococcus	0.0369454908518926	0.208739600275348	0.0530128016410055	2.209172136586	1.19864788793697	0.240048055154021	0.0806975240545276	0.491936516806	0.0795505086432387	0.090300679982244	0.358857974089182	0.598412984322125	0.126049321729987	0.732778273628063	0.257994974255968	0.986654107854167	0.867856616422247	0.275654707314218	0.925056110985446	0.889874057364598	0.000510937244747351	0.00314260773343604	0.0229306522372557	-0.0229546249748356
Akkermansia	0.0310782616110616	0.285265493919924	0.0857805150607653	2.25866919845334	-0.825343637898583	0.415691627706685	0.120574199963796	0.830568211696931	0.941628155758313	0.111608387798783	0.729925801443355	0.174597131916149	0.112658698340098	0.893032391031457	0.322590412274511	0.986654107854167	0.991920203167338	0.308251737729973	0.99046386217382	0.889874057364598	-0.000980951647719001	0.00141235733538131	-0.011348080597601	-0.0117484562169521
Alistipes	0.000199858927296488	2.91909302335627	2.38723024582018	5.36493026018415	1.28867631543126	0.207360331047558	2.39369716028823e-08	0.0311242646877977	0.526896553053922	5.97796441936536e-08	0.479546338089666	0.251676837561507	0.00214290544744938	0.658536675838397	2.77668870593435e-06	0.689532692550383	0.912238808272462	6.93443872646382e-06	0.970872281630505	0.889874057364598	-0.00827183563634752	0.0088645772234122	-0.0227116232276122	0.0155990493424733
Allobaculum	0.361755217645975	0.101721246404583	0.0465791039652739	0.932240320863461	1.0266889173155	0.312774451211722	0.378875226226149	0.00566258582832463	0.0283316956472589	0.439040606364112	0.21712713118424	0.538030682648191	0.559514736625774	0.829560637375942	0.571851420395395	0.656859956085658	0.867856616422247	0.621692308904505	0.694846244120951	0.889874057364598	-0.00501510297139593	0.00947887594610985	-0.0235756781657164	0.0244098817930253
Alloprevotella	0.307350909368969	0.0627006997362687	0.151044340397258	-1.06861320408068	1.06757248410614	0.294229312098404	0.183484589213771	0.484961263158001	0.155602630586558	0.194641685379132	0.682696529368841	0.539010451954514	0.502150781504231	0.829560637375942	0.373407234189428	0.986654107854167	0.867856616422247	0.389283370758264	0.99046386217382	0.889874057364598	0.00385369175360658	-0.00239980787083417	0.0106587944630122	-0.00760320873091127
Anaerobacter	3.9985268954749e-05	1.35174479001804	0.309958734742838	5.34896694630976	2.0770633454881	0.0464558194813462	2.18989767100782e-05	0.0848257538615328	0.837678604293853	2.37717118729036e-05	0.107190020827979	0.955399723014831	0.000773048533125148	0.658536675838397	0.000635070324592268	0.689532692550383	0.991920203167338	0.000689379644314203	0.607255085723443	0.981375704524128	-0.0172740927509144	0.0198787369837393	-0.0726297526472239	0.0985129485468307
