Name	SugarVsControl	meanSugar	meanControl	tStatistic	tValueSugar	WithinSugar	SugarVsControl_BW	BodyWeightInteraction	BodyWeight	SugarVsControl_FoodIntake	FoodIntakeInteraction	FoodIntake	SugarVsControl_Adj	WithinSugar_Adj	SugarVsControl_BW_Adj	BodyWeightInteraction_Adj	BodyWeight_Adj	SugarVsControl_FoodIntake_Adj	FoodIntakeInteraction_Adj	FoodIntake_Adj	BodyWeightSugarEstimate	BodyWeightSugarInteractionEstimate	FoodIntakeSugarEstimate	FoodIntakeSugarInteractionEstimate
Adlercreutzia	0.108260488555281	1.50368194436737	1.36451127952761	1.69067685997161	-0.951588851230087	0.348909809241455	0.131817834280463	0.143288725815385	0.799365505342841	0.10735108458502	0.0100559585918184	0.357085287925926	0.22734702596609	0.763373815324923	0.276817451988972	0.986299352807806	0.973395948884791	0.237302397503729	0.211175130428186	0.749879104644445	-0.00535280769958488	0.00704760298025197	-0.0380532427957943	0.0630649209868429
Clostridium	0.525085303566642	1.27741980233333	1.34919174296827	-0.65019544062062	-0.535089855587283	0.596532134799347	0.529668531309612	0.397515114734021	0.412235248875727	0.518837487634002	0.162999659232048	0.225098365820462	0.787627955349963	0.835144988719086	0.794502796964418	0.986299352807806	0.936990807734068	0.778256231451003	0.694669023043338	0.749879104644445	-0.00602808926367232	0.00505255470242754	-0.0487134169628259	0.0432498207524758
Turicibacter	0.159970800455237	1.49327483262522	1.19300418331395	1.4920139845913	3.15452025185258	0.00364024012482689	0.103838415950549	0.318680341395497	0.699850470679532	0.0896175828606865	0.0347241848031337	0.994933117796316	0.292120592135651	0.152890085242729	0.229537551048583	0.986299352807806	0.973395948884791	0.209107693341602	0.486138587243871	0.994933117796316	-0.00922354722849875	0.0095006100886276	-0.0781796418769489	0.104137407002913
Propionibacterium	0.688066665495448	0.141444390452641	0.107022636903479	0.408751596501363	0.177764085399667	0.8601031350387	0.689864885418085	0.498560029135036	0.0574777766681953	0.697850781627591	0.853367084533396	0.165088454362419	0.859019493712075	0.900720048268419	0.843094409877221	0.986299352807806	0.804688873354734	0.841941153585608	0.91901070642058	0.749879104644445	0.000810676946534894	0.00305246980826838	-0.0182330479492305	0.00451670891421034
Butyricimonas	0.0871009156195239	1.39476319048858	1.2004579992939	1.84841088953145	-0.175940246194214	0.861523152609417	0.054442184530229	0.826360699528523	0.850192228438854	0.0542090301386578	0.69221522118276	0.954626677480082	0.22734702596609	0.900720048268419	0.143588354286262	0.986299352807806	0.973395948884791	0.148377576737192	0.91901070642058	0.977910254979596	0.00130011163036919	-0.00112854831321225	-0.00875960388886176	0.0107611146590638
Prevotella	8.1575071036712e-06	3.28841381736281	3.65337191215292	-5.55485856855321	-0.83368481880867	0.411047602102501	0.000113472556607891	0.680503674847529	0.183576132004778	0.000157317814876466	0.915397311117114	0.922895601070889	0.00034261529835419	0.763373815324923	0.00158861579251047	0.986299352807806	0.835705304353401	0.00220244940827052	0.937724074802897	0.969040381124433	0.00379343950044648	-0.00183621036208594	0.000919983432602571	-0.00256586336552483
Sutterella	0.0170833379074509	2.39560880162757	1.98088839100502	2.63054065054773	-0.41961594657296	0.677755884297196	0.0233082988820937	0.969315797747699	0.318363925467962	0.0181375719039547	0.775159075763244	0.0402326101197207	0.0551923224702259	0.844144279272766	0.108772061449771	0.986299352807806	0.835705304353401	0.0846420022184551	0.91901070642058	0.422442406257068	0.00381265558496408	-0.00035451765189888	-0.0324701450279582	-0.0133259494432257
Odoribacter	7.90412060961754e-05	0.748464253694596	0.075373542494836	4.39763917353601	2.26179630286861	0.0311165622975086	0.0105186405004188	0.921024396574382	0.944520218601756	0.0100019626252488	0.463621368917135	0.852907580852786	0.00165986532801968	0.581378301684007	0.063111843002513	0.986299352807806	0.973395948884791	0.0600117757514925	0.778883899780787	0.969040381124433	0.000726450007112812	-0.00130248803944112	0.0326027758831416	-0.0506955159404282
Lachnospira	0.734522443409562	0.252348164868202	0.312133155495214	-0.345359547837747	-1.12894755442611	0.267867010372925	0.732153818846362	0.329389132984563	0.202347786951799	0.733948312070234	0.434676715718623	0.232749802316016	0.859019493712075	0.721423928912874	0.843094409877221	0.986299352807806	0.835705304353401	0.841941153585608	0.774900768742311	0.749879104644445	0.00290860420286318	-0.00894011614070904	0.00337481122034327	-0.0380294101939021
Pseudomonas	0.00151910001552537	0.349940985735688	0.0866979787571154	3.42024021340081	-0.205565245212755	0.838519090066378	0.0330037657304389	0.986299352807806	0.683587203721017	0.0276723954941293	0.396334810599791	0.151433149455118	0.00580020005927868	0.900720048268419	0.111837680573867	0.986299352807806	0.973395948884791	0.105658237341221	0.774900768742311	0.749879104644445	0.00105814312882818	-0.000107314831220557	0.000409544805534734	-0.0272036042990153
Methylobacterium	0.640493855024204	0.582499301144533	0.510071170459158	0.476293584701597	-0.411880891434094	0.68335489274462	0.645223322610191	0.639070575880667	0.278400454496213	0.605595355932503	0.00307434245995503	0.208270754266771	0.859019493712075	0.844144279272766	0.843094409877221	0.986299352807806	0.835705304353401	0.841941153585608	0.129122383318111	0.749879104644445	0.00658062257379407	-0.00385030448909253	0.0700245032635709	-0.121323554305607
Mucispirillum	0.0357038150270792	1.01024422851402	1.48412834284568	-2.33240898943484	-0.757958355109167	0.454389175788644	0.0173649326890825	0.374324774398339	0.57808258016461	0.0167718489267911	0.44280043928132	0.329470492267261	0.107111445081237	0.763373815324923	0.0911658966176829	0.986299352807806	0.973395948884791	0.0846420022184551	0.774900768742311	0.749879104644445	-0.00949037171171597	0.00893669875125401	-0.00818226656027293	0.0405187251202844
