Name	SugarVsControl	meanSugar	meanControl	tStatistic	tValueSugar	WithinSugar	SugarVsControl_BW	BodyWeightInteraction	BodyWeight	SugarVsControl_EnergyIntake	EnergyIntakeInteraction	EnergyIntake	SugarVsControl_Adj	WithinSugar_Adj	SugarVsControl_BW_Adj	BodyWeightInteraction_Adj	BodyWeight_Adj	SugarVsControl_EnergyIntake_Adj	EnergyIntakeInteraction_Adj	EnergyIntake_Adj	BodyWeightSugarEstimate	BodyWeightSugarInteractionEstimate	EnergyIntakeSugarEstimate	EnergyIntakeSugarInteractionEstimate
Lachnospiracea_incertae_sedis	0.0315227711244434	1.79783925059329	2.0757873625504	-2.32549429876415	0.0644522915684136	0.949037659105975	0.0393490904571956	0.636918521219562	0.0437804702549136	0.0427743095659195	0.172099607659827	0.291919719846138	0.092143484825296	0.995959649919685	0.107998798059367	0.90332618472748	0.831828934843358	0.11610169739321	0.522366389131301	0.84323103176484	-0.00805722763530903	0.00323400992047139	-0.0213966380940415	0.0509010616190739
Lactobacillus	0.000191577360457779	2.64923759129792	2.22144180151164	4.78413205142578	1.93927433691337	0.06192340714069	7.21369375298359e-05	0.679882283609136	0.892850488143666	3.87102888141187e-05	0.0794272269131238	0.484396442491681	0.00142048396485283	0.477155484507412	0.000685300906533441	0.922697384898113	0.973310964446246	0.000367747743734128	0.30182346226987	0.84323103176484	-0.00146062000086047	0.00208470767248873	-0.0266243270835041	0.0456838259711076
Methylobacterium	0.605997882241504	0.593917440516467	0.51448226859416	0.526313469789015	-0.246968629108457	0.806614788857711	0.613975828502134	0.708102259520654	0.257965631927138	0.574554915390423	0.00375585054605546	0.247484829995591	0.719622485161786	0.901510646370383	0.729096296346284	0.927858133164995	0.969126964902366	0.682283962026127	0.142722320750108	0.84323103176484	0.00609480021489335	-0.00307454487931949	0.0702248344115678	-0.119485010035293
Mucispirillum	0.0243141548986099	1.24341006405881	1.74738058808	-2.53195547029907	-0.368406384456031	0.715157237984308	0.0106221266554929	0.37881372800802	0.504444380849691	0.0101626823366576	0.360547534595686	0.347061134867936	0.076994823845598	0.866469648718112	0.033636734409061	0.90332618472748	0.969126964902366	0.0321818273994156	0.761155906368671	0.84323103176484	-0.00969356310478754	0.00871382239901165	-0.0146353812163466	0.0475596926589571
Oscillibacter	0.103000794175564	2.69307819278682	2.88194218530723	-1.73215684720689	-0.040092096017512	0.968285332454258	0.0997697668717425	0.628961383158609	0.2662976653448	0.103847145598312	0.933550663469805	0.466959095504856	0.244626886166964	0.995959649919685	0.210625063395901	0.90332618472748	0.969126964902366	0.21923286292977	0.995676356371354	0.84323103176484	-0.00485289189240643	0.00284565744030169	0.00794719300464558	0.002623835754886
Papillibacter	0.559005458318767	0.733252893508729	0.817273664886914	-0.598940479257418	0.808933906685953	0.424922420038498	0.530065163925071	0.347715964587357	0.626863280771771	0.527757614425416	0.340109836843125	0.423669482465029	0.685232497293973	0.76890723626014	0.649757297714604	0.90332618472748	0.969126964902366	0.646928688650509	0.761155906368671	0.84323103176484	0.00413530947413369	-0.00657837723736338	0.0391218872854074	-0.0351329644360287
Parabacteroides	0.000251950315399482	2.32483752938514	1.98606601028527	4.91822809929335	-1.61729134687831	0.116283594283757	4.11709116369226e-06	0.0969095263808601	0.902420306734813	1.14498004980268e-06	0.178704291018603	0.00957965068668354	0.00142048396485283	0.477155484507412	7.82247321101529e-05	0.736512400494537	0.973310964446246	2.17546209462509e-05	0.522366389131301	0.339721000329196	0.00446360996647853	-0.00560001552225816	-0.00239414541570575	-0.022154475087048
Paraprevotella	0.850826229748499	2.95066872982419	2.93265623403105	0.190052285618509	1.32717455067426	0.194463631621012	0.884506665497604	0.85601981769624	0.697299011068556	0.884520379646984	0.998533071328013	0.675609457347911	0.898094353623415	0.568432153969111	0.908412251051593	0.964515830655818	0.969126964902366	0.908426335853659	0.998533071328013	0.918664686601216	-0.00192626780168119	0.00117420108783926	0.00623558595842009	-6.28841630436287e-05
Parasutterella	0.00209577842403314	2.49153908809515	1.93201375807209	3.61763649853852	-0.351956643960522	0.727331128948746	0.00210127254013861	0.5293542191134	0.536946616158807	0.00113480451022942	0.93466097807355	0.0178800526489051	0.00727157631095672	0.866469648718112	0.00725894150229702	0.90332618472748	0.969126964902366	0.00456180833970422	0.995676356371354	0.339721000329196	-0.00253451142868468	0.00561479800699322	-0.0495765847222005	0.00361720733234128
Peptococcus	0.0487207864790149	0.742537605163268	1.04028648601787	-2.10499352987772	-0.865303520839506	0.393739367146681	0.0619279613548675	0.487491504428832	0.03277516329776	0.0797240943282343	0.966601154338854	0.876870249628009	0.132242134728755	0.76890723626014	0.14707890821781	0.90332618472748	0.831828934843358	0.178206799086641	0.995676356371354	0.957478373812089	0.00213561890273613	0.00566350984616983	-0.00451854134910398	0.00192259380165431
Prevotella	8.7013774301481e-07	2.59206615210473	3.53548155429054	-5.87214376103458	-2.85646378133653	0.00770680301542503	0.00162527620166764	0.555767110378739	0.626750615690798	0.00174633306360871	0.922935263581846	0.978018847929229	3.30652342345628e-05	0.146429257293076	0.00617604956633701	0.90332618472748	0.969126964902366	0.00603278694701192	0.995676356371354	0.991328412601635	0.00440618420770436	-0.00862293669337224	0.00658380246936703	-0.00752442964619745
Pseudoflavonifractor	0.308548650294333	1.59394852876915	1.66188048110975	-1.04377688171614	-2.0770305901585	0.0464590491116258	0.394991152360542	0.956389828653663	0.704781980136537	0.3910406581889	0.733950285454106	0.414684247240183	0.450955719660948	0.477155484507412	0.517574613437951	0.964515830655818	0.969126964902366	0.512398103833731	0.995676356371354	0.84323103176484	-0.000411085302061637	-0.000226810859581829	-0.00213124723185311	-0.0073942968339287
Roseburia	0.760860743823362	1.52920321861372	1.58525107087337	-0.308427190313585	-1.54442307275843	0.132970382709056	0.799388811173417	0.888441600979999	0.669064087015065	0.797898889831739	0.862769354412184	0.389436404885927	0.850373772508463	0.477155484507412	0.893434553664407	0.964515830655818	0.969126964902366	0.891769347459002	0.995676356371354	0.84323103176484	-0.000541179196938151	-0.00161391259042655	-0.0146948730471938	-0.0104332659294796
Ruminococcus	0.197295993770994	2.44754341899649	2.5615113108742	-1.33965777158114	-0.262321940883239	0.794866213837952	0.24039023220177	0.916901229169624	0.739596894267595	0.230502861611984	0.96947434699316	0.187949585409259	0.327080444190914	0.901510646370383	0.377428840637336	0.964515830655818	0.969126964902366	0.350327632962825	0.995676356371354	0.84323103176484	-0.000202992870419015	-0.000523752360221809	-0.0141897418958874	-0.000993706292492287
Sporacetigenium	0.184200258165401	0.454724043631267	0.313535669963756	1.38616566877967	0.812715280574762	0.422784235826606	0.207378498412629	0.872619593663854	0.98841335257984	0.201791285654366	0.343991408238975	0.780003834236593	0.327080444190914	0.76890723626014	0.358199224530905	0.964515830655818	0.98841335257984	0.348548584312087	0.761155906368671	0.957478373812089	-0.000732680728313579	0.000927198950432655	-0.025247337388606	0.0287303097761
TM7_genera_incertae_sedis	0.336308595232493	1.22675745014876	1.04171876174335	0.998969807309025	-0.740191593005994	0.46493753494599	0.275247857900965	0.639781548194254	0.484174807284231	0.23350446561863	0.00790062147517457	0.507581549322393	0.473323208104991	0.775849772237499	0.402285330778334	0.90332618472748	0.969126964902366	0.350327632962825	0.150111808028317	0.84323103176484	-0.00105006162208903	0.00411515669926512	-0.0767281232629002	0.1182282153663
Tannerella	0.874901764728986	0.992782273226645	1.01043778957809	-0.160480811207355	-1.6291528385106	0.113738058103106	0.85990285811258	0.416333746187092	0.105028795614311	0.863225934602352	0.741314335234236	0.250821795895891	0.89854775837031	0.477155484507412	0.907675239118834	0.90332618472748	0.969126964902366	0.908426335853659	0.995676356371354	0.84323103176484	0.000239551213697497	-0.00426070021160059	-0.0211621754945631	0.00933714884856699
Turicibacter	0.213716605084303	1.61769546954421	1.3337237809969	1.31051536808304	3.42043249704331	0.0018228246434674	0.138285252556703	0.21253087801556	0.551013072849156	0.119202607903986	0.0165106968072843	0.907084775190401	0.338384624716813	0.0692673364517611	0.250230457007368	0.897352596065698	0.969126964902366	0.231044090420834	0.209135492892268	0.957478373812089	-0.0124728838448497	0.0124099442796188	-0.0951856022401032	0.123261677436276
