"MDS1"	"MDS2"	"MDS3"	"MDS4"	"MDS5"	"MDS6"	"MDS7"	"MDS8"	"MDS9"	"MDS10"	"MDS11"	"MDS12"	"MDS13"	"MDS14"	"MDS15"	"MDS16"	"MDS17"	"MDS18"	"MDS19"	"MDS20"	"MDS21"	"MDS22"	"MDS23"
"feces__J421"	-0.124450068977302	0.0590390976194538	-0.0330177511480963	0.0813300003639345	0.130803638384318	0.0190316981662228	-0.150584179142742	-0.325316407920727	-0.243241790369846	-0.229565176833637	0.0169829855692814	-0.00278317095196673	0.220034395840169	0.0486554756849168	-0.200132640731999	0.161971597117511	0.0683684485633092	-0.162095096303674	0.0229052563907315	0.0261049436772208	0.227366086182844	0.0191668460746941	-0.0918422915634436
"feces__J422"	0.101877229177915	-0.0598709221946563	-0.018154693938658	0.0401736189462306	-0.115721279263483	0.123976304480914	-0.254330075059696	0.0171033104993434	-0.118968760287453	0.367556001085186	-0.0832780518848071	-0.111037520960994	0.0247472247656226	-0.0275316958774678	0.00635912648087245	0.17805453837487	-0.240859842944512	-0.19439320806673	-0.140946314754577	-0.0899963026131063	0.15914301665228	-0.0682788527598124	-0.276047357366614
"feces__J423"	-0.114070899183758	-0.146203600665498	-0.18821748366565	-0.125254300942261	0.126665377039135	-0.0828634056975509	0.292300455852095	0.172558323541911	-0.206636794660113	0.0882980712523578	-0.300712324141659	0.128754234990388	0.0461198475808979	-0.0952445274526	-0.19744723929514	-0.254014612283962	0.0708822176210476	-0.184962333567609	-0.0700515272436269	0.149302142935574	-0.114283494988106	-0.0452231653505005	-0.143711883395223
"feces__J424"	0.00824725481741755	-0.289294319347434	0.126424096366382	0.327186149632903	-0.154263200889703	-0.132204563121156	-0.0445614633007681	-0.169860235627038	-0.184343595773496	0.0354015110818993	-0.242747792558176	0.0561586247071628	-0.216365412258862	0.0725282078986098	0.115183541335328	0.0756913752163487	-0.197391797569269	-0.000106057093537295	-0.172876492683914	0.142442936072678	-0.0595965286178475	-0.116990190659432	0.0297718699379846
"feces__J425"	0.199304638473834	0.117616944478938	-0.10401940227267	0.012911149451492	-0.0293606330464587	0.142379292064326	0.013110266304486	0.298781976849861	0.0991428930621314	-0.245252969414008	0.0567963837951329	0.054247922029135	0.123303877608671	-0.151990011257178	0.0891218974976493	0.159309436240291	-0.288566511217556	-0.0740495343972479	0.209349910953253	-0.000337937736506485	-0.101009441956031	-0.219047908183831	0.0417084221831687
"feces__J426"	-0.1396378413537	0.0445797369871411	-0.0745271633839458	-0.0178614606322477	0.135967715981221	0.0251458607802551	0.035617560029407	-0.0891826656105947	0.323332242607572	0.254370322621504	0.209346764435367	0.102530303505404	-0.0389963924909791	-0.120859599993911	-0.0360115973571569	0.0533688904319842	-0.239643412650371	-0.0488556689052806	-0.191175383406085	-0.146916247521336	0.0193060970848327	0.0988192489266916	-0.102161805233333
"feces__J427"	0.152625925121999	0.0573116385547611	0.126984245553299	-0.0627027271567945	0.114883468241157	0.137536760759968	0.14832948396112	-0.0301057859224784	-0.190680623273799	-0.00909763571947879	0.00368891555840072	-0.0791143038622362	0.210686292070063	-0.227351071007517	-0.087488214992581	-0.117406117188628	-0.257670393419397	0.325424733274738	-0.246652106292998	0.198609719886163	-0.118859137750215	0.100218577221964	-0.0679994694067014
"feces__J428"	0.0413875806739712	0.190492058784785	-0.0169371331997397	-0.193326026573743	-0.189561194694155	-0.140864558594713	-0.219016664341958	-0.0589076151265218	-0.0131207094151354	0.00142511475132838	-0.247911368286566	0.0711345218342862	0.121256437835	0.103909030085609	-0.25440025785104	0.247711630055584	0.0213941794093949	0.238050618850973	-0.125664202596453	0.0296929258677616	-0.245812623702741	0.127625612290765	0.18648145024591
"feces__J429"	0.148856862866625	-0.261488800296139	-0.0825183788918658	-0.304645789638612	0.156205465727864	0.10978321001203	0.0683755857426719	-0.314836904474044	0.168865507841518	0.0329338879081469	0.139043394797741	0.275140383937447	-0.135589952370355	0.151080394699916	-0.149293949745799	0.115766726860331	0.0995778485751896	0.0382800524575209	0.0440217040160997	0.0707147953114378	-0.163142868064534	-0.0769680481569231	0.125662026382737
"feces__J430"	0.0295081657900761	-0.00414077332143398	-0.165394197038582	-0.0499780332817931	-0.266234687238152	-0.00921999476996434	-0.0640194753513534	0.0739308138951712	-0.226929246793505	0.0225303574433527	0.333309253802976	-0.114009059039211	0.254288200675893	-0.183072560581607	-0.0724016858198147	0.0999592720079604	0.0877845099546004	-0.290061040966006	0.0520446257702001	0.141851985083408	-0.0856405824522758	0.093460560761949	-0.0876088940711332
"feces__J431"	0.00723012861021807	0.267055560562451	0.029887374659915	-0.00366331099196648	-0.0908602007137816	0.315358854609766	0.0129929405693093	0.00863262393767041	-0.123680586562107	-0.197253750275263	0.163331825512874	-0.16251510813274	-0.0768479712368279	0.290966040883338	-0.00770104882367697	0.0963009144114164	-0.0296669966786198	0.053033966083675	0.137401525767175	0.0985339524792619	0.0293308034837545	0.0947897969427584	0.194929518856572
"feces__J432"	-0.0589001410093814	-0.0861233734705331	-0.311143368193761	-0.11860320992691	0.00977336356495686	0.00727840030839619	0.143746666345371	-0.0528504570700138	-0.11209696668587	-0.0269512028919629	0.0164641058308185	-0.0332211441861509	-0.273496411418503	-0.28344079705327	0.015804922306978	0.209802673829531	0.0287179775808083	0.366438020898518	0.157402589178489	0.0876848680907962	0.182463820000451	-0.0768121376699361	0.0713739759850422
"feces__J433"	-0.375899809756626	0.0029179317035126	-0.0992127626643692	-0.183412643420644	0.0137440848373806	0.189528949463731	-0.230688318641755	0.0741599035012716	0.160972845688592	-0.0760515973961203	-0.11443541248718	0.181029360770679	-0.0531334950077689	-0.187218266242171	-0.0591238230054116	-0.070548539580281	-0.133520614969536	0.0495981859283329	0.0655682181439069	0.115190477816154	-0.0575128238182104	-0.00808284652644271	0.0201722661599742
"feces__J434"	0.0669846948685089	-0.169135878110642	0.0628365745284649	-0.0472937288095329	0.38663342358765	0.0836680039945086	-0.141659486611748	0.303908361996684	-0.09545522352411	-0.273235924681284	-0.0872405659256496	0.308319386810384	-0.0251017967503178	0.238505372142083	0.0208546907579345	-0.0152346209160572	-0.0414059490726723	-0.236558164096128	-0.0494734477948755	0.102198521797575	0.282086765736265	0.0982462230914844	0.016204526428339
"feces__J435"	0.145478466199618	-0.212554974139034	0.0985273097983617	-0.113863009836486	-0.196596644389759	0.240986342809402	-0.00996324681926571	0.162625812028854	-0.0615866078645078	-0.0350460210911419	-0.24506073987407	0.0767802362004007	0.135592410551418	-0.0832844547864893	0.0724257550664333	0.0655542993362196	0.181947504435134	0.250978980970936	0.0262718811854618	-0.175516733155903	0.0296685186746941	0.163511264176744	-0.274750418413719
"feces__J436"	0.121705410087881	-0.148726058079882	0.0812261521301111	-0.118181692765376	-0.124148005167852	-0.0106625759937837	0.157510663463483	0.0361757739863399	0.2776223270375	0.0115186068186924	0.193173702436297	0.0316508352657319	0.0477855355007728	-0.130054044039549	0.314405456301595	0.122221763598621	0.148165258934473	-0.0616597104342808	-0.314374703339225	0.162706265395015	0.236606728950014	-0.231185505103827	0.187600576350167
"feces__J437"	0.0509957732894502	0.0048116691583572	-0.141313368756361	0.202009744691205	-0.0559238114473896	-0.0181849605888811	-0.120499006978804	-0.144269621198535	0.0783405482628117	-0.000106253251724366	-0.0471549303954924	-0.00184414321751855	-0.0860266451396517	-0.203194976935711	0.0203944117013723	0.0671635836446938	0.0161179755798706	-0.083569105202821	-0.083758052631783	0.280343342673008	0.139498510879635	0.356320697170273	0.200091712873568
"feces__J438"	0.0869119221037588	-0.0164281129403422	-0.096901987114511	0.0326495051410104	-0.123114104758978	-0.324911802307595	-0.255391662768133	0.141727585506965	0.101770385192629	-0.187284492022801	0.17885407474782	0.0185784462299113	0.0449780901941533	0.0199251316233616	0.0819333953623726	-0.0227476400234416	0.0994228683456077	-0.0372041915938823	-0.134304193658328	0.156260245750619	-0.267592596816237	-0.016904380351706	-0.186571685087839
"feces__J439"	-0.0379621842815593	-0.149850092897067	0.298115003664172	-0.073024059726748	0.0170746773692002	-0.318199801696572	0.203517203753039	0.00238338772175711	-0.115394699738753	-0.081880339695242	0.130403445720523	0.0303813939255933	0.00181524854790868	-0.245377860063576	-0.145741375181332	-0.0196523978874871	0.114821936884237	0.0672708516155082	0.147829602403737	-0.235249972979533	0.0971747418461548	0.157811680016872	-0.0554011778067802
"feces__J440"	-0.264063184735529	0.00341177138005228	-0.0115966475611822	-0.209435302811912	-0.0829193176107226	-0.00879030069910258	-0.0505618331207253	0.180073028672362	0.224927619181919	-0.026978579976215	-0.0684831403835258	-0.223679400602241	-0.0646575902830915	-0.000940342176596431	-0.0488479676154536	0.023263571275755	0.344051371215911	-0.205006288582641	-0.215072499511115	-0.1411887075762	0.0106361000652239	0.082627630145505	0.00448899768761262
"feces__J441"	0.184226262982912	0.0375159744092767	0.154322245112905	0.0460247632378981	-0.235001046500603	-0.0396533324734415	0.0711196448055319	-0.148466746881999	0.0869314141961776	-0.143219080780719	-0.221809377088694	0.0888407777629054	-0.275292702798739	-0.120796951315835	0.137597635261011	-0.0776953272025333	-0.00833695351078746	-0.268561136424526	0.161191798403848	-0.168226379536782	-0.220977929707235	0.343420721638617	0.133516940038732
"feces__J442"	0.162607155095019	0.0316914642376817	-0.0833223458599475	-0.0021145345180319	0.234064523426481	-0.00414170577249719	-0.0103344796271507	-0.169802382350106	-0.166571813144955	0.34665080795833	-0.0813467672553423	0.0057262267203591	0.112643940631579	0.144869632815644	0.189181214605731	0.0105309344203105	0.25560476657167	-0.14859493344445	0.0249099303167144	0.0366899595144445	-0.0812967059953713	0.0192670407635559	0.183793156937846
