"MDS1"	"MDS2"	"MDS3"	"MDS4"	"MDS5"	"MDS6"	"MDS7"	"MDS8"	"MDS9"	"MDS10"	"MDS11"	"MDS12"	"MDS13"	"MDS14"	"MDS15"	"MDS16"	"MDS17"	"MDS18"	"MDS19"	"MDS20"	"MDS21"	"MDS22"	"MDS23"	"MDS24"	"MDS25"	"MDS26"	"MDS27"
"J424"	0.144142935435946	-0.0553576869131421	0.123079995187133	-0.0968369407108093	0.4102512685124	-0.136606277909963	-0.0944820136920333	-0.0921536375804411	-0.124682484849796	-0.093868016368917	0.332671248546639	-0.132057777648527	-0.16290477199178	0.0128272253436125	-0.233220008725341	-0.0335138622859575	-0.0365808895165783	-0.196657096548117	0.173839429077327	0.00833746080559756	0.041745132675264	0.0782254630142414	-0.0790345566453723	-0.134620798253979	-0.234234300446826	-0.271290412876339	0.0299239120549024
"J425"	0.0153736375816508	-0.0846933734417722	0.0893102401095941	0.191902190838194	-0.0590779185560962	-0.106198119037841	-0.0224415265192986	0.166434295433697	0.102357367627478	0.0347912008662091	-0.131139678735601	0.195471711797633	0.0314290819747698	0.0281802949303766	-0.015501493634496	-0.193271590562883	0.0686170714050612	0.0316318282594847	0.216119697320996	0.22467720248359	-0.422053376896208	-0.0429450686281495	-0.104346096481385	-0.322378155299794	0.0325363833348307	0.0323402301054167	-0.10828424616528
"J426"	-0.0111117476826994	0.201311684820667	0.0323700618935129	-0.0250848838974935	-0.0348256799963907	0.0303192792684227	-0.0428750385386366	0.274862591088668	-0.115821243706817	0.00238247242574197	0.309506208650846	-0.031652263544987	0.111434166598293	0.0390379397605114	-0.126528837613719	0.416526641048738	0.173190793517052	0.0652125150330799	0.0115768234377095	0.205616580294868	-0.105060655175824	-0.275883267403484	-0.0846922351887306	0.0624543406145728	-0.0506282078695807	0.132821302428187	0.120873188231007
"J427"	0.160634012490741	-0.010562124744386	0.0529886110056057	-0.209988632635198	-0.217063274752316	-0.00841915398599189	-0.189926989291345	0.00700260893954601	-0.0151072934507451	0.226171868547109	0.115114681124033	0.147402357619984	0.0410618728171433	-0.068553801915946	-0.0059553301826333	-0.0796169605098143	0.209568438305305	0.213209081140192	-0.231072321777785	-0.069570135747112	-0.274088866820743	0.206117780010036	-0.0277723235894867	0.399416443503366	-0.023629473410734	-0.289283384110631	0.184857540611818
"J428"	-0.0969940574703392	-0.129247470392555	0.0547821406151969	0.13626116822892	0.0312292460307488	0.372525905014919	-0.0242991953910539	0.0271570298246023	-0.163458948548967	0.181897212919596	0.216132506487315	0.0478118416768467	-0.188993862776621	-0.00784816450732977	0.108655821578505	0.0591796376683908	0.0553441745427196	-0.0404858106183408	-0.0667770506324456	0.0327653060913278	0.218854244378758	0.186569419638296	-0.203569603362614	-0.0258061327331683	-0.108177660031146	0.263990581721662	-0.241933130260883
"J429"	0.30412593566796	0.0603056886837008	-0.308286299209743	-0.167256642122943	-0.186262178305122	0.179667805252076	-0.0400944490315323	-0.0432943723370684	0.0572192750182329	-0.21941049735001	-0.0664214079187504	0.236701895899807	-0.14732860990276	0.0349820523186972	-0.0490296928580666	0.127633712311362	0.132125655277217	-0.144373538362916	0.110502330089516	0.223510358726585	-0.115428489666822	0.0284352267195989	0.121379568561095	-0.124833812671329	0.0677674427581691	0.177592988717464	-0.119374434876574
"J430"	0.0311140534921806	-0.120526337407593	0.0459857045948519	0.240424825477333	-0.308290011382654	-0.00258268817396292	-0.0467355189870626	-0.305147243406595	-0.16282637139644	0.146433716275974	-0.042632019706708	-0.113203014547089	-0.100233803636162	-0.0179872036772987	0.180154855432407	0.0835033957624675	-0.211593113037872	-0.00694852007673964	0.0428562831485896	0.079518714286257	-0.135449857024255	-0.0209285432238425	-0.290789301785703	-0.0355798094527238	-0.00599566476296923	-0.143363014704026	0.194387562637524
"J431"	-0.128985009074875	-0.183977430801418	-0.0805440614243895	-0.139068830085101	0.0116959535206632	0.00116781249222555	0.0472090740657709	-0.283457438526953	0.291725371023577	0.257480038720434	0.0447014450930615	0.00964976920297298	-0.0451017011027915	0.1337553847171	0.283630253837835	0.0290949779463454	-0.0960909524680264	0.0245778227771842	-0.209012308413012	0.0253866950582486	-0.0745804685827817	-0.00759674944633957	0.187717480035077	-0.198696014025781	-0.390049013092236	0.111122583087844	0.134932227912146
"J432"	0.125688938210672	0.0604477047059463	-0.169953382151951	0.106546360641968	-0.157185291253556	0.101411365199643	-0.0550461835632144	-0.0277672126430901	0.286643345756101	0.153852616528477	0.0733475845622404	-0.13577314203436	-0.309845603478006	-0.0981633837366223	-0.369956486127539	-0.0585183357163337	-0.217633755972167	-0.0499302716933539	0.259587981178059	-0.248704329762717	0.0319605630657808	-0.186632266781847	-0.0293617755017991	0.112159603363329	0.032999319726538	0.0300597863725667	0.207601987864766
"J433"	-0.158378335109225	0.30445769357508	-0.126585835390794	8.10709030132535e-05	-0.0949092048408357	0.0062231408127222	0.151928707385803	-0.040861705096497	0.244460838004831	-0.0412372967193015	-0.0197520204618523	-0.0622842784919185	0.14686657283271	-0.0718400752216165	-0.127883603223034	0.078148485394594	-0.0529586637002211	-0.137233514967316	-0.237377697383805	0.0159127707039691	0.106789876005515	0.0299814798214744	-0.184915559780954	0.263411882550312	-0.303873515958021	-0.101225253560711	-0.331124553036482
"J434"	0.277468454083865	0.0257532579065579	0.125978505719442	-0.294490616969422	0.151052776885457	0.357895031775217	-0.152807454987306	0.0758440867059204	0.10542807852749	0.0850319275036297	-0.159458197350526	0.0812011352286724	0.318251694626717	-0.0357950777134576	0.226250584401738	0.104762648584748	-0.0113066369731871	-0.0410208007013198	0.0347142987160644	-0.169689479242856	0.155637991251523	-0.00840244307799656	-0.0903634627057141	-0.150572884480377	-0.00793277167531791	-0.0796938653957474	0.0325586045277415
"J435"	0.283366401941878	-0.0241578417289144	0.186091537518983	-0.152228828641225	-0.13938351368654	-0.204036897116652	0.200281951774536	0.0885487314488804	-0.0380618658650945	0.180267182716333	0.129964445973108	-0.0951527365442059	0.0486178273009089	0.205390607899097	-0.15744003139949	0.0341452317276044	0.0390888284455301	-0.167201116823041	-0.149964548152652	0.0786813784713367	-0.037188079624473	0.016748516841113	-0.0734484528121119	-0.112012921322303	-0.16724795101815	0.111374053814031	-0.00921245042659065
"J436"	0.0636086670244657	-0.191461824016331	0.163975659951804	-0.246827469887875	-0.0347868038813818	-0.0144678040973084	0.144804704066365	-0.272570285741639	0.0152442119466571	-0.101386206364904	-0.246261071972953	-0.297770221227904	-0.135283946415915	-0.208458734772744	-0.208518398558667	0.12559788998769	-0.0225888035306132	0.188395193966902	-0.11683784278713	0.108160802701112	0.0467007482445239	0.179554523329063	-0.102488789788961	0.0287608891799359	0.330289263152555	0.0234769351960991	-0.17385211820771
"J437"	0.0848221569105479	-0.0316246819712437	0.125105967986853	0.323703923529533	0.0135866534110484	0.0850979739655827	0.23060717866687	0.00836914583433367	-0.0300782901580576	-0.00470772557662494	-0.00672784363001667	-0.0389354708625783	-0.00172536613447413	0.0915206650128575	-0.026992062581525	0.0965368946863964	0.122593687564203	0.255252703222162	0.0948191418352494	0.0236045741036181	0.0817761815913437	0.0624613347081123	0.470060999094848	0.0997648338957623	-0.0157456112896698	-0.273917112283606	0.0949102522692177
"J438"	-0.0303924732970457	-0.264986742518763	0.0706366323958769	0.0141448285282755	-0.141935280166636	-0.0552335996810477	-0.0715732345686537	0.151153558529874	0.302575222686813	-0.299770187697012	0.0247193734702017	-0.0696621638283899	0.119259182630092	0.178744045138131	-0.135419167944166	0.0287400384522352	-0.14606243064786	0.0727508598480706	0.0256241897925469	-0.079302249947473	-0.101443963997585	0.139709074866021	0.0115639274914453	0.0744745582660722	-0.121192629141239	0.0525053679174359	-0.0567843147920573
"J439"	0.000850419478604313	0.0726874072399202	0.245013720144679	-0.137643144368079	-0.0186048881342304	0.0297711942865285	0.0992812678751217	0.0405293867913366	-0.129351933052699	-0.42018032757522	-0.1864717452634	-0.158343094465712	-0.149487455442676	0.0991974902629311	0.295451403173674	0.0616059240222488	-0.206964975995415	-0.279495026520534	-0.0481654120176814	0.0386974099972787	-0.229786384295679	-0.125373775482587	0.114722752729035	0.0786084154055606	-0.0973249159601383	-0.182953715367479	-0.0131096257605052
"J440"	-0.0704445857250094	0.22080601390986	0.193248333426267	0.0811502735100047	-0.132129539135542	0.0154846512443218	0.279166791721315	0.10855797455774	0.266211223906179	-0.01957916094436	0.0232504839106097	0.0132779811909306	0.00939010904376421	0.0775458697104846	0.073504611073835	-0.0785205593972708	-0.0658620793035097	0.128383206482694	0.295242994331101	0.044889199930765	0.107016657006047	0.176827531191494	0.0678974919383812	0.0261771486322545	-0.0972758859210728	0.164374183747524	0.0541818470750674
"J441"	-0.0327374226031585	-0.232225179718362	0.378303463851049	0.0900989682710724	-0.0469049512547245	0.168882457613973	-0.137488769399092	0.0609108609694062	0.149823181436442	0.129252632085764	0.0471412776114569	-0.0939109009634577	0.0578485975936354	0.061743209692511	-0.100392776618393	-0.187497653342928	0.139138951226791	-0.0651579985070266	-0.0781918431314677	0.0403089669889246	0.260175107193474	-0.14705669383189	0.141420553963536	-0.169263014073381	0.156017349376382	-0.0862911471314154	-0.10885978757047
"J442"	0.100566633583231	-0.220937020944978	0.0395756878485003	-0.147310141714643	-0.119830990811741	-0.317106415162478	0.172684312774215	0.227822076886716	-0.281998420184616	-0.0624882711129746	0.000671701709403297	0.187093561294761	-0.132350164784149	-0.254196447832425	0.0733640006984439	-0.267532273243625	0.126142822420511	0.0985647672489641	0.0147167079622952	-0.0524620697338216	0.221529017950309	-0.129040072977042	0.0142389131481325	0.0678738470165181	-0.211318873174584	0.068065037037472	-0.00824689187421579
