"MDS1"	"MDS2"	"MDS3"	"MDS4"	"MDS5"	"MDS6"	"MDS7"	"MDS8"	"MDS9"	"MDS10"	"MDS11"	"MDS12"	"MDS13"	"MDS14"	"MDS15"	"MDS16"	"MDS17"	"MDS18"	"MDS19"	"MDS20"	"MDS21"	"MDS22"	"MDS23"
"J411"	-0.0476919782053756	0.115881405619238	-0.263524693691718	-0.0112404227335015	-0.320544594568144	-0.0515192590457436	-0.00543707545316584	0.193556431064576	-0.112964873899724	-0.250834637351175	-0.103478231471864	-0.00155091986407621	0.0683734984925066	0.121817390836541	0.0857285105890924	-0.144311121761783	0.209450070918096	-0.0336940461108069	0.1271408329594	0.0678872500409252	0.320568486250048	0.109250211448185	0.122769471934813
"J412"	0.0713769999834772	-0.00392772667392304	0.0847148924141461	0.143991278065759	0.0542571652212399	0.144750159484024	-0.0387483011030849	0.0941253482395929	-0.0573998852690197	-0.0874909814754191	-0.186466453506638	-0.215407702025693	-0.0207575770543822	0.0743174807968382	-0.131965341834248	0.248463797186004	0.19311529279229	-0.146148159804049	0.220653546495815	-0.124058312879519	-0.213684230945506	0.0341618535887454	0.0838247357861812
"J413"	0.271442359970656	0.00164474853024345	0.0644360964440727	0.285642440804588	0.1442497091368	-0.134543896273703	0.155476562737417	-0.145837655338131	-0.182209038532619	0.061860964714123	0.230993697266941	-0.129561973085025	0.0817495238156576	-0.0189792001962286	-0.241230583589179	-0.078202773076856	0.0722475665298953	0.0273214567924058	-0.201416278044204	0.159486810419989	-0.0313326769650671	0.314756963395286	0.031506598089469
"J414"	-0.0268797063428845	0.112566689210687	0.0675573914421816	-0.0128049923060581	0.195623760252135	0.181315136274568	0.063783322248816	0.00196077434099256	-0.317383185129322	0.184126948740742	-0.209465709781901	0.0378744009253228	-0.217588121887034	0.0997454011428001	0.244466463013856	-0.209121032642677	-0.0972236770361686	0.0300991983114931	0.0361411272477765	-0.113563802624763	-0.0291888120599033	0.0097526730834833	-0.495293573569068
"J415"	0.0898647228468126	0.126217292708279	0.25993948287487	-0.0779756398488554	-0.0448258698767337	-0.0507957228762767	0.0522844133640004	-0.0131682007839133	0.182010062333237	0.266205581993764	0.192319736441731	0.0951128981157999	-0.169618065584282	-0.154497851962699	0.1077302556309	-0.0658123289532634	0.261820224076545	-0.312059985018135	-0.127389916160555	-0.00780382546079233	0.0488443625728349	-0.0169079572712805	-0.142992144866302
"J416"	-0.13834261870518	0.00886276887350262	-0.0796624657713217	0.196716003573092	-0.104883473268376	-0.200652743363109	0.214625229830464	-0.217219133731898	-0.304663898407357	0.172230380187485	-0.11372275565118	0.160907323459188	-0.159611775175256	0.261517663655945	-0.00733904166496835	-0.0228688406836171	0.0676902196472931	-0.113803427532305	0.0755698224884029	0.177916090285322	-0.230915786029718	-0.385515108688776	0.038907669848134
"J417"	-0.174618938128101	-0.187718819395989	0.028975636067937	0.0633653513960903	0.217239937494952	-0.251190740694872	0.0106309589109613	-0.0844688163893444	-0.281105774960662	-0.241766325777042	0.0128516861566855	-0.0597898375833599	0.171545214349207	-0.166783797307393	0.273744816877764	0.0212241646681322	0.150276609114116	0.00187045052773651	-0.329418018613428	0.161312292537013	0.240276814255938	-0.0330889667227314	0.0340591512840199
"J418"	0.0958751852688747	0.104615805718426	0.243237967433933	0.171121417308458	0.0384500093788288	-0.072898782379862	-0.25577114609358	0.010518625491583	0.102222569109858	0.00543412984453192	0.129892732653932	-0.0602827162985976	0.12420529017413	-0.021482088295603	-0.00751686070171259	0.165189542909212	-0.170226175749553	-0.000876355726970638	-0.0104503108688118	-0.0400017664726564	0.115439158910648	-0.244618394926473	-0.103570005556363
"J419"	0.165856882572643	0.185764303352311	-0.0225636520836656	-0.0336517214663063	-0.132920952764728	0.0627754189476939	0.0356738606666463	-0.119660211195504	-0.205842756695118	0.176830996304604	0.0325791465052071	-0.086336667923851	-0.116679325807709	-0.0946159641647754	-0.186230202525005	0.101749996277054	-0.373095420438143	0.188109285311043	-0.103300121758712	-0.0953443496237695	-0.0153417640470727	0.169866677160163	0.157687148557153
"J420"	0.0988442818953631	0.182966181882469	-0.0280487888892224	0.0633225442241377	-0.185363155782542	-0.0942150074391055	0.115490257530855	0.107330709778425	0.040352451866877	-0.181253370419422	0.0452039732162786	-0.280000640959083	-0.0514308638955845	0.103200485267431	-0.101528090496926	0.0602772381522378	0.0114567649623598	-0.315350215108787	-0.289573341229711	-0.340023367401143	0.107855731839968	-0.136866976370343	-0.104803383304574
"J421"	-0.131297416898819	0.0754417662890924	0.0235982881084805	0.313517950053187	-0.0348209066309183	-0.00691381482073942	0.036884012279601	0.19555972379283	0.0871647833803465	-0.122648606704663	0.0873247845517031	0.368284257227744	-0.119307962018636	0.0848581680396654	0.00897293400126324	0.1752766568791	-0.273514226618852	0.168241503651861	-0.132733127128098	-0.016116815677558	0.0407351201629104	0.184686834869491	-0.0317254643576671
"J422"	0.117288974815291	-0.020681090496101	0.000463816183372526	0.0951648875626203	0.195489244727219	0.130668003726148	0.0959008132596846	-0.0737051812663164	-0.123343238886495	0.144800871054485	-0.0280662640876637	0.0189313263837284	0.121010665042716	-0.232902563826798	0.154952324578271	-0.0483798504838448	0.123126241965364	0.249293146863174	0.141996079018182	-0.365315330905796	0.154092830161464	-0.295374989062347	0.320343951451798
"J423"	-0.192500838227176	-0.173494546878989	0.21533071129254	-0.264446281496788	-0.189703193606302	-0.0684989604406181	-0.0500951323757137	-0.151575169062493	-0.256532529128432	0.0285522464684034	-0.175810893037513	0.00516575094207522	0.162729248789099	-0.126711739780882	-0.301018674207966	0.0439361475371864	0.0205128631464249	0.00369500802054528	0.0659063680089442	-0.0078779492313866	0.0591204210594156	0.124768391015556	-0.11503057405423
"J424"	0.00149925307089629	-0.114017451350375	-0.102853845719919	0.291575589534063	0.156517846392642	-0.158270514340988	-0.342906001638651	-0.027972999080506	0.154863730658236	0.360742836791485	-0.194321343404693	0.131444676016462	0.0478748249585205	-0.14896439240287	-0.17366879488749	-0.135852190634748	-0.0431425040197201	-0.174372017793403	0.0999875257589386	0.0216096226866028	0.159666257751647	-0.0552684922256796	0.0467428541287271
"J425"	0.187004460970579	0.0550470706314278	0.103810230302218	-0.165201665731681	-0.152928679377899	-0.180229383336413	-0.096077628148326	-0.0586342467710499	0.0602637540408425	-0.0495766366064386	-0.102870485856428	-0.13609444939671	-0.145309275437076	0.144216061137912	-0.0577647718197424	-0.177723472723289	-0.0222576349364901	0.306286605591003	0.243602173238598	0.102540979672227	-0.0406136101839255	-0.044090064193299	0.120421393528249
