"MDS1"	"MDS2"	"MDS3"	"MDS4"	"MDS5"	"MDS6"	"MDS7"	"MDS8"	"MDS9"	"MDS10"	"MDS11"	"MDS12"	"MDS13"	"MDS14"	"MDS15"	"MDS16"	"MDS17"	"MDS18"	"MDS19"	"MDS20"	"MDS21"	"MDS22"	"MDS23"	"MDS24"	"MDS25"	"MDS26"	"MDS27"	"MDS28"	"MDS29"	"MDS30"	"MDS31"	"MDS32"	"MDS33"	"MDS34"	"MDS35"	"MDS36"	"MDS37"	"MDS38"	"MDS39"	"MDS40"	"MDS41"
"X8.2"	-0.12254090533803	-0.00372552087628672	-0.054652975721292	-0.0903477776370604	0.319649275615606	0.00998305575016981	0.0189802411283746	-0.228924691649274	-0.356250718732935	-0.050336849233163	-0.0206930409367942	-0.00741882646318631	-0.0648306644655429	0.196276388861079	0.239829230917142	-0.0896979511667458	-0.0591160975570702	0.0213047419253356	0.0348026705671426	0.125630726970454	0.102594348493352	0.215529823805023	0.0440982527364047	0.067909815407282	-0.0962647753633237	0.0408927312130265	0.259117455777291	0.105646440097122	0.110451838361537	0.118146983289539	-0.0918023639323275	-0.121127591784192	0.356409641650618	0.133995149348445	0.238872339828225	0.00991474995670977	-0.0744672766747513	-0.105527558060605	0.282335292302366	0.100627655132619	0.158449599629907
"X3.1"	0.0167922368096387	0.104236946037187	0.0316665758062385	-0.210807764688601	0.0163570344285411	-0.208491859254341	-0.273482896795509	0.184970488441428	0.112433022762054	0.141215448027849	0.218276074762346	-0.257596038420474	0.00837764924059711	-0.0810436994743031	0.184047298801243	0.0265487296297352	-0.0842952513583501	0.220648432028659	-0.0063129866204209	0.0373632079787112	0.0657082905082882	0.0729977998826079	-0.0898887836975677	-0.00191829766810254	-0.059562107854059	-0.363549657102584	0.21725404094697	-0.293126216450044	0.229427471515825	0.168398791752433	0.149027283337804	-0.216205245224268	0.00314904119541094	-0.14306289071071	-0.222215492686296	-0.0712738356058382	0.0132824907668891	-0.0149845895456802	0.0421028563460379	-0.042626340363452	-0.0799108810370089
"X3.2"	-0.0939122610759366	0.259737215345372	0.00145962802453559	-0.151920785090531	-0.0356472806037496	0.191109127836907	0.00802852646773162	0.0885868246976774	0.000618137917167416	-0.218538635905653	0.0258432700454995	0.199193105025782	-0.0508750398312804	-0.00504024283184402	-0.119673698310635	-0.0980664152046856	-0.0398783230177869	-0.182456192341179	-0.0556134193511415	-0.0786082513302436	0.0488932456193227	-0.342963284619517	0.0809432004517141	0.151733486478342	-0.0652335442632252	0.0230173315101945	-0.278382758548686	-0.137460222283524	0.0494075533411099	0.0163798317828361	0.0835246909592808	-0.487517904163376	-0.0188836105739456	-0.134889630167801	0.0294375991714277	-0.05166996888374	0.0278793758494935	0.0208708687043744	0.23543633298646	-0.104410827078334	0.29077561733911
"X4.3"	0.123284015910112	0.182723223217133	-0.214833856033912	-0.019648951820382	0.157268266151949	0.030496945592853	-0.344142358076486	-0.126378102415865	0.118240293487331	0.0776062500655496	-0.00637992695624913	-0.0125489362572581	-0.145756767218757	-0.336805953095979	-0.10827604292145	-0.166226946668241	0.0307528093034249	-0.0548365365120903	0.0548983945109035	0.284995887909907	0.154411296272423	-0.130280936590356	-0.0517914024385026	0.0391286427633729	0.0230784523271493	0.271879285220839	0.0926984648094621	0.013603504784198	0.00625219712528252	0.0170086363628822	-0.0692541345170129	0.131353143464269	0.0539690066290571	-0.130597925051995	-0.0581809380298897	0.446129573324846	-0.107810378964785	-0.00630967844190204	-0.185223933182497	-0.0195543609617649	0.138532222928881
"X5.3"	0.170144939731822	0.0182316109541111	-0.213995573739181	-0.0854615643300712	-0.307597422497901	0.186527147041765	0.0512020644721536	-0.114858762386454	-0.178323279983594	-0.0562481276077269	0.103774555963504	-0.100334677677269	-0.152628499659528	0.0936389149062759	0.0624577761516111	-0.0109381120109763	0.0158643947403967	-0.105912547551309	0.0329725101722474	0.00371818761110974	-0.107124844681087	-0.00752127895921222	-0.00405622052307145	-0.208712966307196	-0.0510921572133798	0.18760515499946	0.075545788534268	0.146499926726988	0.0533070000229852	-0.194599582831022	0.203703883547773	-0.149602527835981	-0.00579963595183973	-0.0703836257701155	-0.307934387190598	-0.149582037002016	-0.319254386510895	-0.36963003863205	-0.0755369214387106	0.12215824509445	-0.19518785831785
"X20"	-0.234133363811855	0.0798575516228144	-0.0491248370185103	-0.0394112600606853	-0.0222248310013283	-0.00420943180353788	-0.0592048568496188	-0.120752192882911	0.0530750976724881	-0.0932808621036473	-0.171735344724842	-0.075615596709226	-0.223175384038576	0.176907610164309	-0.166110438285346	0.139201415261999	0.203809966264296	0.216946830326022	-0.275702244539497	0.151883582931934	-0.206345577279879	0.255408293838534	0.117838771428517	-0.158268890258571	-0.212622096866624	-0.0144525645118654	-0.176844920229138	-0.313110461920602	-0.0804924194480575	-0.148271347060652	0.197579921227798	0.0463569046167669	-0.0493627435647244	0.228455151492436	-0.0708022369039921	0.230216724756678	0.117339245280258	-0.0220815017166304	0.00683482209767658	0.0467515715741404	0.0984234726464416
"X2.1"	0.0677971803712471	0.173996775756166	0.0338968262573684	0.323292880753233	-0.16859663112958	-0.0899737525192224	0.10607858747253	0.0210645296184035	-0.0185303058631061	0.0107142194852616	-0.00113402811993736	-0.101065628701278	-0.280732240836434	0.00627624537993361	0.0422368021885185	-0.0440403965762741	-0.110889064079925	0.100527124810979	-0.0413108901407176	0.172226567272542	0.32231585944317	-0.143728290452382	-0.0462581466700619	0.131816024599978	0.0578286431362343	-0.20494677941826	-0.0609787195321074	0.0341968846095071	-0.0163661272586673	0.0889032665924852	-0.0266108775981865	0.123955965466308	-0.300704342892627	0.177123968257864	0.167070903395622	-0.172612294300694	0.0836828327558431	-0.323638586184177	-0.0675560143611521	0.287287747309486	0.208639304442102
"X2.2"	0.023017918131911	-0.0707360992715166	0.258022317297785	-0.145588152361051	0.0530420987060969	0.0217056568758884	-0.158993670286731	0.183966016719812	-0.0991606243240182	0.140705140675656	-0.26678354002505	0.0171056725332411	-0.185948556656281	0.00525436957409997	0.212032950287796	-0.329607701069344	0.299304357526955	0.209226787199594	-0.103319570570365	-0.0999811588820856	0.134650252860042	0.0531786446197873	-0.185956469337819	-0.11120235876639	-0.0134405142764411	0.0689474767499518	-0.169731102598573	0.170569442156543	-0.14922712617262	-0.120683772130207	-0.0349493912372002	-0.0842141844844336	-0.22922402180398	-0.182985646665226	0.203979081190984	0.00973081441524504	-0.101895342735068	0.0395565693364116	0.113008828427754	-0.0387166870381675	-0.217515053355014
"X2.3"	0.0577786730757777	0.255725186983267	-0.0594461065716438	0.00547931664673018	0.325114527543014	-0.0171886914915197	0.0678296750811924	0.163098235420047	0.0743172202358404	-0.147658045625059	-0.0555489209061658	-0.0383293944362254	-0.104596382109015	0.0881638640593293	-0.00815540405284165	0.121116877193082	0.049867847646836	-0.0122728945258527	0.031828670328693	-0.261640310913965	0.183118145463357	0.110030006985523	0.219532836295788	0.056802987599048	-0.0307790734860169	-0.123900949882394	-0.144341989791754	0.067296441822001	-0.106110906547121	-0.0532627809398469	-0.211426241189624	-0.0269922163189736	0.153225683708584	-0.0166759980768359	-0.225021321143748	-0.0833719120249844	-0.230340578422468	0.271028937418789	-0.285614541305381	0.363334271035472	-0.0978216072809398
"X3.3"	0.0597251833699707	-0.0108643002411417	0.265805933181221	-0.090284300169459	0.00253135249184612	0.12920299298149	0.32178775297881	0.200523694549423	0.139138761878489	-0.0495937551356611	0.174143602934552	-0.22467745819023	0.127313847971811	-0.0434116698526052	0.0544779366537544	-0.395331914178711	0.0240349211386294	0.0377952049338543	-0.0606856815283502	0.120365622915034	-0.129555381670595	-0.0709561638658755	0.330108658904587	0.122086528759587	-0.137867090825145	-0.0155545190278273	0.059702598429247	-0.0623541931379352	-0.209718344775802	-0.0519634030205119	0.144727799916398	0.280050025036696	0.261740529355562	-0.130079931779803	0.0589415211500451	0.0255082694826122	-0.00603456276288941	-0.133612920502416	-0.0588731555634911	-0.0320531887835245	0.0519990344157093
"X5.4"	0.187408479267069	-0.164262899517053	-0.0832717136247762	0.0327793206741704	0.14163685096715	-0.241293931232282	0.136806037637337	-0.0836867744781878	-0.0469791218137046	-0.0386847079204681	0.0488629887995442	0.015586007482817	-0.015861970016361	-0.0193052227150716	0.0718898031809639	-0.0285165833236894	-0.0333668216359018	0.0757549383956281	0.241014544252493	-0.213714659449394	0.00261984695721121	-0.158893103578212	0.306601120443954	-0.0821536159683513	0.316197004823594	0.0787020191973924	0.198965166089587	-0.250711720952766	-0.26821296318944	-0.0932362100311639	0.146087651904002	-0.19427366272661	-0.260207554168446	0.136617803315779	0.035453956201469	0.269530474105431	0.0526868232179672	0.0222298347338403	0.163787643643737	0.0809120217324242	-0.0852110250397473
"X2.4"	-0.00164888672348336	0.0739617815570258	0.00255156323462351	-0.353292386841333	0.0861319315188044	0.29911143167906	0.219306184334951	0.0200584997828727	0.197675625734913	-0.0498050342962301	-0.107486340811292	0.0767404603836998	0.0169971632968256	-0.0167369701613422	-0.162456105907466	0.121337214237202	0.0599738567195119	0.199402681172918	0.338886753133953	0.0649913862904998	0.0346850281753316	-0.0950850443940063	-0.126487486011589	-0.405478625090036	0.0231729534376283	-0.0738540804725662	0.135674939739087	0.211170966035153	0.0133678041002664	0.208285619348488	-0.014105885469337	0.105961326104878	-0.0538819649001804	-0.00539754716384996	-0.0478277980266334	-0.0363394025021131	0.292246341185161	-0.0194358342184846	0.0925558588110004	0.136311588610916	0.0573786487796577
"X13.1"	-0.216916715186222	-0.129670249526336	-0.0448312865117479	-0.101463611985229	0.0993922982307451	0.1365785673864	0.131315773000364	0.0180529590398422	0.0348472639357535	-0.279844770564536	0.147958962529449	-0.222375606184057	0.148094932563524	3.98535628439757e-05	0.119986765437965	0.0829970281526415	-0.20535115187414	0.269909381554025	-0.0920802226874815	0.0289005748050212	0.126172107147678	-0.22528825911611	-0.191713063266442	0.0620286227393719	-0.0413602769324949	0.0973776936414317	0.0188347248695766	0.101119021106831	0.160113972552246	-0.263967886570382	-0.057891182312548	-0.0628601568894389	-0.170551865241846	0.295328532052744	0.110606792763403	0.0870071464986784	-0.135779366969527	0.134064836083929	-0.264620979430183	-0.238045495836541	-0.0679504301548536
"X5.5"	0.154588796781894	0.136586171912994	-0.335821144818201	0.151849883832572	0.137141087538842	0.122942889402287	-0.071498149400258	-0.0464850360556317	-0.00671557899437133	-0.114620990463314	-0.194318009797418	-0.00480051336007444	-0.121842688852081	0.189852708377308	0.0234979316852551	-0.218463018889045	-0.219801566636343	0.0497556582574275	0.000918378005626477	-0.0259466641690224	-0.0501635420982568	0.0240569780657286	-0.0169127420507079	0.0482476524099469	0.0055915482393556	-0.0569940389510157	0.0540727368456094	-0.0887817409709434	-0.185402602203581	0.0520393985391614	-0.087394034551063	0.231189664427498	-0.0628079111261045	-0.00204561593069558	-0.185989564463759	-0.295103699586431	0.143958699611093	0.077142141801147	0.121264131079092	-0.501238913230092	-0.137114185266284
"X1.2"	-0.0787402418265485	0.220492233518318	0.191431658382971	0.359211263138071	0.0702241910596258	0.155297113791935	-0.0912641463239126	0.0942621979231995	0.0846460466431685	0.129469487163345	0.216045657767408	-0.0905884358094669	-0.074265421108861	-0.072993672189847	-0.178268301990349	0.162269595594807	0.104607384355483	0.0851397534396815	-0.0372650109739628	-0.00179636006621811	-0.128031169193762	-0.0484894768224425	-0.212777716603821	0.122601425029079	0.253691115141286	0.0572801779756673	0.111544921335922	0.239118734619059	-0.166043444002938	-0.102416030921772	0.208975202691094	-0.0734756374728157	0.244116991733944	0.202147200178212	-0.0647389646407075	-0.0195926439660875	-0.0197144821523682	0.103160017220999	0.319924907725224	-0.00772158975781516	-0.142031851845737
